Equipment Tag,Project Name,Area Name,Item,Unit,Qty,Capacity,Field Labor,Material Cost ($),Equipment Cost ($),hrs/qty,Mat $/qty,EQ $/qty,EQ $/Cap
DMW/WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,sink (SK4),ea,1,,3,,$1647,2.50,,$1647,NA
DMW/WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,urinal (UR1),ea,14,,56,,$9832,4.00,,$702,NA
DMW/WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,urinal (UR2),ea,7,,28,,$4916,4.00,,$702,NA
DMW/WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,wc (WC1),ea,16,,64,,$11945,4.00,,$747,NA
DMW/WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,wc (WC2),ea,11,,44,,$8212,4.00,,$747,NA
DMW/WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,wc (WC3),ea,3,,12,,$1497,4.00,,$499,NA
DMW/WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,wc (WC4),ea,6,,24,,$3352,4.00,,$559,NA
DMW/WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,wc (WC5),ea,2,,8,,$1365,4.00,,$683,NA
DSN,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,"downspout nozzle (DSN-6"")",ea,3,,4,,$619,1.25,,$206,NA
DSN,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,"downspout nozzle (DSN-8"")",ea,2,,3,,$624,1.25,,$312,NA
DWH,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,gas water heater (WH1 & WH2),ea,2,,24,,$114374,12.00,,$57187,NA
DWH,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,gas water heater (WH3),ea,1,,16,,$2,16.00,,$2,NA
DWP,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,hw recirc pump,ea,2,,4,,$2,2.00,,$1,NA
ERV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,ERV (ERV-1 &2),cfm,16780,16780,80,,$2,0.00,,$0,$0.00
ESP,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,elevator sump pump (ESP1),ea,1,,2,,$5639,2.00,,$5639,NA
ESP,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,elevator sump pump (ESP2),ea,1,,2,,$3633,2.00,,$3633,NA
ET,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,expansion tank (ET1),ea,1,,4,,$2,4.00,,$2,NA
ET,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,expansion tank (ET2),ea,1,,2,,$2,2.00,,$2,NA
FCU,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,ductless splits (CRU),ea,7,,62,$4136,$33809,8.86,$591,$4830,NA
FPB,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,fpb boxes (FPB),ea,1,,0,$45,$2877,0.00,$45,$2877,NA
GEF,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,"exhaust fans (EF1,2)",cfm,2720,,0,,$2,0.00,,$0,NA
GEF,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,"supply fans (SF2-1,2-2,4-1)",cfm,12880,,0,,$2,0.00,,$0,NA
GEF,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,transfer fans (TF),ea,11,,0,,$2,0.00,,$0,NA
GRD,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,diffusers/registers,ea,523,,0,,$2,0.00,,$0,NA
GRD,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,locker grill,ea,134,,0,,$12049,0.00,,$90,NA
GRD-SD,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,slot diffusers,ea,153,,0,,$2,0.00,,$0,NA
L,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,louver (LV1),ea,1,,0,,$2,0.00,,$2,NA
LSD,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,fire/smoke dampers,ea,24,,0,,$2,0.00,,$0,NA
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,backwater valve (BWV1),ea,1,,3,,$925,2.50,,$925,NA
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,duct heaters (EDH),ea,5,,0,,$2,0.00,,$0,NA
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,elevator protection (18 gauge SM),ls,1,,7,$629,,7.20,$629,,
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,fixture rough-in,ea,206,,880,$49308,,4.27,$239,,
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,flow control valve (FCV1),ea,23,,12,,$3309,0.50,,$144,NA
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,hair interceptor (HI1),ea,1,,1,,$130,1.00,,$130,NA
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,lint trap (LI1),ea,1,,4,,$2093,4.00,,$2093,NA
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,Pool Unit (DHU),tons,7,7,16,$270,$75339,2.29,$39,$10763,$10549.19
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,SM Quote,ls,1,,0,,$310798,0.00,,$310798,NA
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,storage tank (ST),ea,1,,12,$180,$2,12.00,$180,$2,NA
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,superflush,ls,1,,24,,$2,24.00,,$2,NA
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,temporary filters,ls,1,,64,$10790,$2,64.00,$10790,$2,NA
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,trap seal,ea,1,,1,$1349,$360,1.00,$1349,$360,NA
Other,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,water hammer (WHA),ea,58,,23,,$856,0.40,,$15,NA
PRV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,natural gas prv (GPR1),ea,1,,1,,$109,0.75,,$109,NA
PRV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,natural gas prv (GPR2),ea,4,,4,,$1858,1.10,,$465,NA
PRV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,natural gas prv (GPR3),ea,2,,3,,$1521,1.70,,$760,NA
PRV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,pressure reducing valve (PRV1),ea,2,,2,,$3120,1.10,,$1560,NA
RD/ORD,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,area drain (PDD),ea,11,,17,,$3476,1.50,,$316,NA
RD/ORD,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,roof drain (OD1),ea,11,,17,,$5886,1.50,,$535,NA
RD/ORD,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,roof drain (RD1),ea,11,,17,,$4874,1.50,,$443,NA
RD/ORD,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,seating drain (PDD),ea,11,,17,,$12463,1.50,,$1133,NA
RH,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,roof hood (RH1),ea,1,,0,,$2,0.00,,$2,NA
RPBP,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,backflow preventor (DCV1),ea,10,,5,,$2008,0.52,,$201,NA
RPBP,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,backflow preventor (RPZ1),ea,1,,4,,$3655,4.00,,$3655,NA
RPBP,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,backflow preventor (RPZ2),ea,3,,3,,$3507,1.10,,$1169,NA
SA VAV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,vav boxes (VAV),ea,91,,0,$4091,$109720,0.00,$45,$1206,NA
SEP,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,sewage ejector pump (SE1),ea,1,,12,$13569,$19452,12.00,$13569,$19452,NA
SEP,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,sewage ejector pump (SP2),ea,1,,4,$13569,$11912,4.00,$13569,$11912,NA
SP,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,storm sump pump (FSP1),ea,1,,6,$13569,$13734,6.00,$13569,$13734,NA
UH,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,unit heaters (UH) (SM Package),ea,6,,0,,$2,0.00,,$0,NA
VFD,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,ef VFD,ea,2,,0,,$5395,0.00,,$2698,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,exterior cleanout (ECO),ea,6,,14,,$393,2.25,,$65,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,floor cleanout (FCO),ea,15,,19,,$2669,1.25,,$178,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,floor drain (FD1),ea,21,,32,,$3475,1.50,,$165,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,floor drain (FD2),ea,29,,44,,$4799,1.50,,$165,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,floor drain (FD3),ea,1,,2,,$129,1.50,,$129,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,floor drain (FD4),ea,2,,3,,$492,1.50,,$246,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,floor drain (FD5),ea,2,,3,,$111,1.50,,$55,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,floor drain (FD6),ea,8,,12,,$991,1.50,,$124,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,floor drain (FD7),ea,3,,5,,$360,1.50,,$120,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,floor sink (FS1),ea,1,,2,,$359,2.00,,$359,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,foundation perimeter drain,lf,1319,,88,$3814,,0.07,$3,,
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,garbage disposal (GD-1),ea,2,,1,,$265,0.50,,$133,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,hub drain (HD1),ea,2,,2,,$361,1.00,,$180,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,laundry trench (TD1),lf,33,,25,,$8709,0.75,,$264,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,trap primer (TP1),ea,2,,1,,$360,0.50,,$180,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,trench drain (TD2),lf,74,,56,,$7442,0.75,,$101,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,trench drain (TD3),lf,348,,261,,$78229,0.75,,$225,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,trench drain (TD4),lf,65,,49,,$32146,0.75,,$495,NA
WV,BSFS Phase III: K-State North Stadium & Vanier Football Complex,Stadium,wall cleanout (WCO),ea,25,,13,,$2120,0.50,,$85,NA
AS,CHCO North - New Construction,CUP,"HW Specials, Air Separator, HHW",est,1,,3,$0,$2060,2.75,$0,$2060,NA
AS,CHCO North - New Construction,CUP,"HW Specials, Air Separator, SM",est,1,,2,$0,$1186,2.25,$0,$1186,NA
CH,CHCO North - New Construction,Inpatient,"Imaging Equipment, CT & MRI Chillers",ea,1,,48,$0,$0,48.00,$0,$0,NA
CRAC,CHCO North - New Construction,Inpatient,"FCUs, DX Split Fan Coil Units (CRAC)",ea,3,1,40,$7932,$92190,13.17,$2644,$30730,$92190.45
DH,CHCO North - New Construction,Inpatient,"DHs, Duct Humidifiers, Steam Traps, Drane Koolers",ea,10,1,41,$4089,$49942,4.14,$409,$4994,$49941.79
DH,CHCO North - New Construction,MOB,"DHs, Duct Humidifiers, Steam Traps, Condensate Cooler",ea,2,1,7,$511,$9988,3.43,$256,$4994,$9988.36
ET,CHCO North - New Construction,CUP,"HW Specials, Expansion Tank, HHW",est,1,,8,$0,$5442,8.00,$0,$5442,NA
ET,CHCO North - New Construction,CUP,"HW Specials, Expansion Tank, SM",est,1,,6,$0,$3808,6.00,$0,$3808,NA
FCU,CHCO North - New Construction,Inpatient,"FCUs, DX Split Fan Coil Units",ea,3,1,36,$7876,$20662,12.00,$2625,$6887,$20661.79
FCU,CHCO North - New Construction,MOB,"FCUs, DX Split Fan Coil Units",ea,9,1,92,$23238,$61985,10.17,$2582,$6887,$61985.36
Flex & Spins,CHCO North - New Construction,Inpatient,Flex Duct,lf,3283,,,,$17742,,,$5,NA
Flex & Spins,CHCO North - New Construction,Inpatient,Spins,ea,687,,,,$15320,,,$22,NA
Flex & Spins,CHCO North - New Construction,MOB,Flex Duct,lf,3517,,,,$19007,,,$5,NA
Flex & Spins,CHCO North - New Construction,MOB,Spins,ea,454,,,,$10124,,,$22,NA
Flue,CHCO North - New Construction,CUP,"Flue piping (Condensing Boilers, LPS Boilers, DHW Heaters)",take-off,7,,121,,$52374,17.22,,$7482,NA
GEF,CHCO North - New Construction,CUP,C-GEF-1,cfm,7500,,,,$4975,,,$1,NA
GEF,CHCO North - New Construction,Inpatient,IM-GEF-1,cfm,1275,,,,$1518,,,$1,NA
GEF,CHCO North - New Construction,Inpatient,IP-GEF-1,cfm,2425,,,,$1816,,,$1,NA
GEF,CHCO North - New Construction,Inpatient,IP-GEF-2,cfm,2500,,,,$1816,,,$1,NA
GEF,CHCO North - New Construction,MOB,MO-GEF-1,cfm,2230,,,,$4093,,,$2,NA
GEF,CHCO North - New Construction,MOB,MO-GEF-2,cfm,4500,,,,$5317,,,$1,NA
GF,CHCO North - New Construction,CUP,"HW Specials, Glycol Feeder, SM",est,1,,6,$0,$4293,5.50,$0,$4293,NA
GRD,CHCO North - New Construction,CUP,"GRDs, Grilles, Registers, Diffusers)",ea,23,,,,$1737,,,$76,NA
GRD,CHCO North - New Construction,Inpatient,"GRDs, Grilles, Registers, Diffusers",ea,690,,,,$52096,,,$76,NA
GRD,CHCO North - New Construction,MOB,"GRDs, Grilles, Registers, Diffusers",ea,677,,,,$51114,,,$76,NA
HT,CHCO North - New Construction,Inpatient,**Heat Trace,ea,1,,8,$1589,$0,8.00,$1589,$0,NA
HW Specials,CHCO North - New Construction,Inpatient,**Glycol,gal,40,1,0,$1272,$0,0.00,$32,$0,$0.00
HWB,CHCO North - New Construction,CUP,"HW-B-1 & 2, Heating Water Boilers",mbh,2,8470,64,$0,$207349,32.00,$0,$103675,$24.48
HWP,CHCO North - New Construction,CUP,"HWP-1 & 2, Heating Water Pumps, Vertical In-line",hp,2,40,28,$0,$10144,14.00,$0,$5072,$253.60
IOEF,CHCO North - New Construction,Inpatient,IP-ISO-1,cfm,2200,,,,$13034,,,$6,NA
IOEF,CHCO North - New Construction,Inpatient,IP-ISO-2,cfm,850,,,,$11913,,,$14,NA
IOEF,CHCO North - New Construction,MOB,MO-ISO-1,cfm,350,,,,$1105,,,$3,NA
LEF,CHCO North - New Construction,Inpatient,IM-MRIEF-1,cfm,500,,,,$1105,,,$2,NA
LEF,CHCO North - New Construction,Inpatient,IP-LEF-1,cfm,8275,,,,$20489,,,$2,NA
LSD,CHCO North - New Construction,CUP,"LSDs, Life Safety Dampers",ea,6,,,,$3223,,,$537,NA
LSD,CHCO North - New Construction,Inpatient,"LSD, Life Safety Dampers",ea,99,,,,$53188,,,$537,NA
LSD,CHCO North - New Construction,MOB,"LSD, Life Safety Dampers",ea,74,,,,$39756,,,$537,NA
MAU,CHCO North - New Construction,CUP,"M-RTU-1, Greenheck Evap MAU",cfm,1,7500,33,$0,$31790,33.48,$0,$31790,$4.24
MVD,CHCO North - New Construction,CUP,"MVDs, Manual Volume Dampers",ea,22,,,,$2360,,,$107,NA
MVD,CHCO North - New Construction,Inpatient,"MVDs, Rectangular",ea,60,,,,$6437,,,$107,NA
MVD,CHCO North - New Construction,Inpatient,"MVDs, Round",ea,13,,,,$892,,,$69,NA
MVD,CHCO North - New Construction,MOB,"MVDs, Rectangular",ea,40,,,,$4292,,,$107,NA
MVD,CHCO North - New Construction,MOB,"MVDs, Round",ea,9,,,,$618,,,$69,NA
Other,CHCO North - New Construction,CUP,** Blow Down Separators - Included Above,ea,1,,4,$0,$0,4.00,$0,$0,NA
Other,CHCO North - New Construction,CUP,"** Steam specials, Sampler, Traps, etc.",ea,1,,10,$341,$0,10.49,$341,$0,NA
Other,CHCO North - New Construction,CUP,** Suction Diffusers,est,4,2,0,$0,$2063,0.00,$0,$516,$1031.58
Other,CHCO North - New Construction,CUP,** Water Treatment,ea,1,,8,$0,$0,8.00,$0,$0,NA
Other,CHCO North - New Construction,CUP,**Boiler Feedwater System - Included Above,hp,1,1,12,$0,$0,12.00,$0,$0,$0.00
Other,CHCO North - New Construction,CUP,**Glycol,gal,700,1,8,$20028,$0,0.01,$29,$0,$0.00
Other,CHCO North - New Construction,CUP,**Pump Skid Matl & Labor,est,1,,80,$3974,$0,80.00,$3974,$0,NA
Other,CHCO North - New Construction,CUP,**Spring Iso.,est,2,,0,$191,$0,0.00,$95,$0,NA
Other,CHCO North - New Construction,CUP,**Steam Skid Matl & Labor,est,1,,128,$3974,$0,128.00,$3974,$0,NA
Other,CHCO North - New Construction,CUP,"Chemical Treatment, Pot Feeder & Coupon Rack, HHW",est,2,1,3,$0,$47685,1.25,$0,$23842,$47684.72
Other,CHCO North - New Construction,CUP,C-MEF-1,cfm,500,,,,$1105,,,$2,NA
Other,CHCO North - New Construction,CUP,C-UPS-1,cfm,2500,,,,$1828,,,$1,NA
Other,CHCO North - New Construction,CUP,"HW Specials, Pressure Water Vent, HHW",est,2,1,0,$0,$709,0.00,$0,$354,$708.91
Other,CHCO North - New Construction,Inpatient,**Specialties,ea,1,,19,$0,$0,19.00,$0,$0,NA
Other,CHCO North - New Construction,Inpatient,IP-DECN-1,cfm,500,,,,$11762,,,$24,NA
Other,CHCO North - New Construction,Inpatient,IP-MG-1,cfm,500,,,,$1061,,,$2,NA
Other,CHCO North - New Construction,Inpatient,IP-MG-2,cfm,500,,,,$1061,,,$2,NA
Other,CHCO North - New Construction,Inpatient,IP-PEF-1,cfm,1885,,,,$2138,,,$1,NA
Other,CHCO North - New Construction,Inpatient,Room Pressure Monitors,ea,16,,64,,$39801,4.00,,$2488,NA
Other,CHCO North - New Construction,MOB,**Ceiling Access Doors,ea,37,,,,$2941,,,$79,NA
RA/EA VAV,CHCO North - New Construction,Inpatient,"RA/EA VAVs, Return/Exhaust Terminal Units - Inpatient",ea,10,,,,$3624,,,$362,NA
RTU,CHCO North - New Construction,Inpatient,"IM-RTU-1, Root Top Units, DX/GAS",cfm,1,25000,104,$159,$224990,104.48,$159,$224990,$9.00
RTU,CHCO North - New Construction,Inpatient,"I-RTU-1 & 2, Root Top Units, DX/GAS",cfm,2,70000,209,$318,$629973,104.48,$159,$314987,$9.00
RTU,CHCO North - New Construction,MOB,"M-RTU-1 & 2, Root Top Units DX/GAS",cfm,2,110000,245,$318,$1013482,122.48,$159,$506741,$9.21
SA VAV,CHCO North - New Construction,Inpatient,"SA VAVs, Supply Terminal Units - Imaging",ea,32,,,,$11597,,,$362,NA
SA VAV,CHCO North - New Construction,Inpatient,"SA VAVs, Supply Terminal Units - Inpatient",ea,75,,,,$27180,,,$362,NA
SA VAV,CHCO North - New Construction,MOB,"SA VAVs, Supply Terminal Units",ea,90,,,,$32616,,,$362,NA
SB,CHCO North - New Construction,CUP,"STM-B-1 & 2, Steam Boilers, 1,250 lbs/hr each",mbh,2,3150,72,$0,$198019,36.00,$0,$99009,$62.86
SMP,CHCO North - New Construction,CUP,"SMP-1 & 2, Snowmelt Pumps, Vertical In-line",hp,2,15,24,$0,$4454,12.00,$0,$2227,$296.92
Snow Specials,CHCO North - New Construction,CUP,"HX-1, Snowmelt Heat Exchanger, Plate & Frame",mbh,1,2528,12,$0,$7111,12.00,$0,$7111,$2.81
Snow Specials,CHCO North - New Construction,CUP,"Snowmelt, Tubing/Manifolds/Sensors/Valve Boxes",sqft,1,16581,1326,$0,$62110,1326.00,$0,$62110,$3.75
UH,CHCO North - New Construction,CUP,"UHs/CUHs, Unit Heaters & Cabinet Unit Heaters, HW",ea,2,1,9,$175,$2572,4.50,$87,$1286,$2571.80
UH,CHCO North - New Construction,Inpatient,"UHs/CUHs, Unit Heaters & Cabinet Unit Heaters, HW",ea,7,1,30,$1097,$9001,4.29,$157,$1286,$9001.29
UH,CHCO North - New Construction,MOB,"EUHs, Unit Heaters, Electric",ea,11,1,49,$72,$14146,4.48,$7,$1286,$14146.47
UH,CHCO North - New Construction,MOB,"UHs/CUHs, Unit Heaters & Cabinet Unit Heaters, HW",ea,2,1,15,$548,$2572,7.50,$274,$1286,$2571.80
VFD,CHCO North - New Construction,CUP,"** VFD, Variable Frequency Drive",hp,4,55,0,$0,$15219,0.00,$0,$3805,$276.72
VFD,CHCO North - New Construction,Inpatient,**Fan VFDs,ea,6,,,,$14305,,,$2384,NA
VFD,CHCO North - New Construction,MOB,**Fan VFDs,ea,1,,,,$2384,,,$2384,NA
AC,CHCO North Renovation,FACILITIES,air curtain,ea,2,,23,$775,,11.25,$388,,
AC,CHCO North Renovation,FACILITIES,"NO-CAN-1 & 2, Air Curtains",ea,2,,,,$10933,,,$5466,NA
AP,CHCO North Renovation,SPD,Area Alarm Panel,ea,1,,,,,,,,
COMP,CHCO North Renovation,SPD,"CA-1, Air Compressor",ea,1,,,,,,,,
COMP,CHCO North Renovation,SPD,EB-CA-1 80gal Air Compresso,ea,1,,5,,,4.50,,,
CTLD,CHCO North Renovation,FACILITIES,Control Dampers,ea,2,,,,$884,,,$442,NA
DI/RO,CHCO North Renovation,SPD,RODI-1 DiI Skid,ea,1,,16,,,16.00,,,
DI/RO,CHCO North Renovation,SPD,"RODI-1, Owner Furnished RODI",ea,1,,,,$388,,,$388,NA
DMW,CHCO North Renovation,ASC,IMB-1 Ice Maker Box,ea,1,,1,,$31,1.00,,$31,NA
DMW,CHCO North Renovation,FACILITIES,HB-1 HOSE BIB,ea,3,,1,,$58,0.33,,$19,NA
DMW/WV,CHCO North Renovation,Admin,L-6 Drop-in Lav,ea,2,,3,,$780,1.25,,$390,NA
DMW/WV,CHCO North Renovation,Admin,S-7 CT Sink Single,ea,1,,3,,$1058,2.50,,$1058,NA
DMW/WV,CHCO North Renovation,Admin,SH-3 Shower Trim,ea,1,,1,,$509,1.25,,$509,NA
DMW/WV,CHCO North Renovation,ASC,L-6 Drop-in Lav,ea,2,,3,,$780,1.25,,$390,NA
DMW/WV,CHCO North Renovation,ASC,MSB-1 Mop Sink,ea,1,,6,,$604,5.50,,$604,NA
DMW/WV,CHCO North Renovation,ASC,S-10 WMService Sink SS,ea,2,,6,,$578,2.75,,$289,NA
DMW/WV,CHCO North Renovation,ASC,S-2 WM HS,ea,1,,4,,$632,3.50,,$632,NA
DMW/WV,CHCO North Renovation,ASC,S-7 CT Sink Single,ea,2,,3,,$1058,1.25,,$529,NA
DMW/WV,CHCO North Renovation,ASC,SH-3 Shower Trim,ea,1,,1,,$509,1.25,,$509,NA
DMW/WV,CHCO North Renovation,ASC,UR-1 Urinal,ea,2,,4,,$669,2.13,,$335,NA
DMW/WV,CHCO North Renovation,ASC,WC-1 WM/FV/WC,ea,2,,4,,$557,1.75,,$279,NA
DMW/WV,CHCO North Renovation,ASC,WC-2 WM/FV/WC,ea,2,,4,,$557,1.75,,$279,NA
DMW/WV,CHCO North Renovation,FACILITIES,ES/EW-2 Eye wash shower,ea,1,,5,,$2833,5.00,,$2833,NA
DMW/WV,CHCO North Renovation,FACILITIES,EW-3 Deck Mtd EW,ea,2,,3,,$1294,1.50,,$647,NA
DMW/WV,CHCO North Renovation,FACILITIES,MSB-1 Mop Sink,ea,1,,6,,$604,5.50,,$604,NA
DMW/WV,CHCO North Renovation,FACILITIES,S-10 WMService Sink SS,ea,2,,6,,$578,2.75,,$289,NA
DMW/WV,CHCO North Renovation,FACILITIES,S-2 WM HS,ea,1,,4,,$632,3.50,,$632,NA
DMW/WV,CHCO North Renovation,SPD,CSS-1 Clinical Sink,ea,1,,6,,$2110,6.00,,$2110,NA
DMW/WV,CHCO North Renovation,SPD,ES/EW-2 Eye wash shower,ea,2,,5,,$2833,2.50,,$1417,NA
DMW/WV,CHCO North Renovation,SPD,EW-3 Deck Mtd EW,ea,1,,3,,$1294,3.00,,$1294,NA
DMW/WV,CHCO North Renovation,SPD,MSB-1 Mop Sink,ea,2,,6,,$604,2.75,,$302,NA
DMW/WV,CHCO North Renovation,SPD,S-10 WMService Sink SS,ea,2,,6,,$578,2.75,,$289,NA
DMW/WV,CHCO North Renovation,SPD,S-11 Owner Furn Sink,ea,2,,3,,$0,1.25,,$0,NA
DSN,CHCO North Renovation,KITCHEN,"6"" DSN-1 Down Spout Noz",ea,1,,1,,$361,1.25,,$361,NA
DSTF,CHCO North Renovation,Admin,Destrat Fan,cfm,2,,18,$388,,9.00,$194,,
DSTF,CHCO North Renovation,Admin,"NO-DF-1, Open Office Destrat Fan",cfm,1,,0,$0,$1241,0.00,$0,$1241,NA
DSTF,CHCO North Renovation,Admin,"NO-DF-2, Open Office Destrat Fan",cfm,1,,0,$0,$1241,0.00,$0,$1241,NA
DWP,CHCO North Renovation,ASC,DHWCP-3 DHWCP,ea,1,,6,,,6.00,,,
DWP,CHCO North Renovation,ASC,"DHWCP-3, Domestic HW Circ Pump",gpm,1,22,,,,,,,
DWP,CHCO North Renovation,ASC,DHWCP-4 DWCP,ea,1,,6,,,6.00,,,
DWP,CHCO North Renovation,ASC,"DHWCP-4, Domestic HW Circ Pump",gpm,1,22,,,,,,,
ET,CHCO North Renovation,ASC,DET-1 DW expansion Tank,ea,1,,3,,,2.50,,,
Flue,CHCO North Renovation,ASC,DHW Flue Vent,ea,1,,67,$1875,$24748,67.00,$1875,$24748,NA
FPB,CHCO North Renovation,FACILITIES,"NO-FPB-1, Fan Powered Box",ea,1,,,,$1822,,,$1822,NA
GEF,CHCO North Renovation,FACILITIES,"NO-EF-1, Facilities General Exhaust Fan, Upblast",cfm,850,,,,$1054,,,$1,NA
GEF,CHCO North Renovation,FACILITIES,"NO-EF-2, Biomed General Exhaust Fan, Upblast",cfm,1600,,,,$1985,,,$1,NA
GI,CHCO North Renovation,ASC,Temp Kitchen - 5 Gal Grease Interceptor,ea,1,,4,$775,,4.00,$775,,
GI,CHCO North Renovation,FACILITIES,"GI-1 3,000 GAL INT",ea,1,,32,,,32.00,,,
GI,CHCO North Renovation,KITCHEN,Grease Interceptor (Includes Crane set by Copland),ea,1,,24,,$10715,24.00,,$10715,NA
GRD,CHCO North Renovation,Admin,"GRDs, Grilles, Registers, Diffusers (Ceiling)",ea,7,,0,$0,$2559,0.00,$0,$366,NA
GRD,CHCO North Renovation,ASC,"GRDs, Grilles, Registers, Diffusers (Ceiling)",ea,22,,0,$0,$1706,0.00,$0,$78,NA
GRD,CHCO North Renovation,ASC,HEPA GRDs,ea,44,,0,$0,$49623,0.00,$0,$1128,NA
GRD,CHCO North Renovation,FACILITIES,"GRDs, Grilles, Registers, Diffusers (Ceiling)",ea,58,,,,$4497,,,$78,NA
GRD,CHCO North Renovation,KITCHEN,"GRDs, Grilles, Registers, Diffusers (Ceiling)",ea,33,,0,,$2559,0.00,,$78,NA
