OmniClass_Code,OmniClass_Title,Description
35-51 51 61-39,Rippers,nan
35-51 51 61-40,Shovels,nan
35-51 51 61-41,Graders,nan
35-51 51 61-42,Trenchers,nan
36-11 29 13,Professional Practice Guides,nan
36-11 43 00,Reports,nan
36-11 43 11,Evaluation Reports,nan
36-11 45 00,Articles,nan
36-11 47 00,Lists,nan
36-11 55 13-11,Noise Concerns,nan
36-11 55 13-12,External Noise Concerns,nan
36-11 55 13-13,Internal Noise Concerns,nan
36-51 53 11,Office Promotional Information,nan
36-51 53 11-1,Website Information,nan
36-51 73 11-33,View Labels,nan
36-51 91 21-2,Expenses,nan
36-71 26 19-17,Reimbursable Expenses,nan
36-71 87 13-7,Energy Models,nan
36-71 87 13-8,Life Cycle Models,nan
36-71 87 13-9,Time-based Models,nan
36-71 91 12-22,Design Competition Submittals,nan
41-10 10 50-4,Chromium,nan
41-10 10 50-5,Manganese,nan
41-10 10 50-6,Iron,nan
41-10 10 50-7,Nickel,nan
41-10 10 50-8,Copper,nan
41-10 10 50-9,Zinc,nan
41-10 10 50-10,Niobium,nan
41-10 10 50-11,Molybdenum,nan
41-10 10 50-12,Silver,nan
41-10 10 50-13,Cadmium,nan
41-10 10 50-14,Gold,nan
41-10 10 60,Post-Transition Metals,nan
41-10 10 60-1,Aluminum,nan
41-10 10 60-2,Tin,nan
41-10 10 60-3,Lead,nan
41-10 10 60-4,Bismuth,nan
41-10 20 00,Metalloids,nan
41-10 20 11,Boron,nan
41-10 20 13,Silicon,nan
41-10 20 15,Germanium,nan
41-10 20 17,Arsenic,nan
41-10 20 19,Antimony,nan
41-10 20 21,Tellurium,nan
41-10 20 23,Polonium,nan
41-10 30 00,Non-Metals,nan
41-10 30 10,Halogens,nan
41-10 30 10-1,Fluorine,nan
41-10 30 10-2,Chlorine,nan
41-10 30 10-3,Bromine,nan
41-10 30 10-4,Iodine,nan
41-10 30 30,Noble Gases,nan
41-10 30 30-1,Helium,nan
41-10 30 30-2,Neon,nan
41-10 30 30-3,Argon,nan
41-10 30 30-4,Krypton,nan
41-10 30 30-5,Xenon,nan
41-10 30 50,Other Non-Metals,nan
41-10 30 50-1,Hydrogen,nan
41-10 30 50-2,Carbon,nan
41-10 30 50-3,Nitrogen,nan
41-10 30 50-4,Oxygen,nan
41-10 30 50-5,Phosphorus,nan
41-10 30 50-6,Sulfur,nan
41-10 30 50-7,Selenium,nan
41-30 00 00,Solid Compounds,nan
41-30 10 00,Mineral Compounds,nan
41-30 10 11,Igneous Rocks,nan
41-30 10 11-1,Granite,nan
41-30 10 11-2,Quartz,nan
41-30 10 11-3,Onyx,nan
41-30 10 13,Sedimentary Rocks,nan
41-30 10 13-1,Limestone,nan
41-30 10 13-2,Chalk,nan
41-30 10 13-3,Lime,nan
41-30 10 13-4,Hydrated Lime,nan
41-30 10 13-5,Quicklime,nan
41-30 10 13-6,Slaked Lime,nan
41-30 10 13-7,Travertine,nan
41-30 10 13-8,Tufa,nan
41-30 10 13-9,Barite,nan
41-30 10 13-10,Sandstone,nan
41-30 10 13-11,Shale,nan
41-30 10 13-12,Expanded Shale,nan
41-30 10 15,Metamorphic Rocks,nan
41-30 10 15-1,Graphite,nan
41-30 10 15-2,Marble,nan
41-30 10 15-3,Marble Stone,nan
41-30 10 15-4,Limestone Marble,nan
41-30 10 15-5,Periclase (Magnesia),nan
41-30 10 15-6,Quartzite,nan
41-30 10 15-7,Slate,nan
41-30 10 25,Binding Compounds,nan
41-30 10 25-1,Clay,nan
41-30 10 25-2,Fire Clay,nan
41-30 10 25-3,Bentonite,nan
41-30 10 25-4,Expanded Clay,nan
41-30 10 25-5,Vermiculite,nan
41-30 10 25-6,,nan
41-30 10 25-7,Ceramic,nan
41-30 10 25-8,Brick,nan
41-30 10 25-9,Earthenware,nan
41-30 10 25-10,Terracotta,nan
41-30 10 25-11,Fired Shale,nan
41-30 10 25-12,Porcelain,nan
41-30 10 25-13,Vitreous China,nan
41-30 10 25-14,Soil,nan
41-30 10 25-15,Gypsum,nan
41-30 10 25-16,Silicate,nan
41-30 10 25-17,Asbestos,nan
41-30 10 25-18,Calcium Silicate,nan
41-30 10 25-19,Cement,nan
41-30 10 25-20,Portland Cement,nan
41-30 10 25-21,Mica,nan
41-30 10 25-22,Expanded Mica,nan
41-30 10 25-23,Sand,nan
41-30 10 27,Manufactured Mineral Compounds,nan
41-30 10 27-1,Carbon Fiber,nan
41-30 10 27-2,Cermet,nan
41-30 10 27-3,Fly Ash,nan
41-30 10 27-4,Glasses and Glass-Like Materials,nan
41-30 10 27-5,Glass,nan
41-30 10 27-6,Perlite,nan
41-30 10 27-7,Expanded Perlite,nan
41-30 10 27-8,Porcelain Enamel,nan
41-30 10 27-9,Rock Fibers,nan
41-30 10 27-10,Silicon Carbide,nan
41-30 10 27-11,Unrefined Salt (Sodium Chloride),nan
41-30 20 00,Metallic Alloys,nan
41-30 20 11,Ferrous Alloys,nan
41-30 20 11-1,Carbon Steel,nan
41-30 20 11-2,Stainless Steel,nan
41-30 20 11-3,Cast Iron,nan
41-30 20 11-4,Wrought Iron,nan
41-30 20 11-5,Ductile Iron,nan
41-30 20 11-6,Malleable Iron,nan
41-30 20 14,Aluminum Alloys,nan
41-30 20 17,Copper Alloys,nan
41-30 20 17-1,Brass,nan
41-30 20 17-2,Bronze,nan
41-30 20 21,Zinc Alloys,nan
41-30 20 21-1,Zamak,nan
41-30 20 21-2,Mazac,nan
41-30 20 24,Lead Alloys,nan
41-30 20 24-1,Solder,nan
41-30 20 24-2,Terne,nan
41-30 30 00,Organic Compounds,nan
41-30 30 11,Plant Materials,nan
41-30 30 11-1,Sap,nan
41-30 30 11-2,Combustion Residues,nan
41-30 30 11-3,Natural Rubber,nan
41-30 30 11-4,Fibers,nan
41-30 30 11-5,Cellulose,nan
41-30 30 11-6,Coir,nan
41-30 30 11-7,Cotton,nan
41-30 30 11-8,Jute,nan
41-30 30 11-9,Linen,nan
41-30 30 11-10,Reeds,nan
41-30 30 11-11,Straw,nan
41-30 30 11-12,Textiles,nan
41-30 30 11-13,Pulp,nan
41-30 30 11-14,Paper,nan
41-30 30 11-15,"Bark, Stem or Root",nan
41-30 30 11-16,Cork,nan
41-30 30 11-17,Grass,nan
41-30 30 11-18,Bamboo,nan
41-30 30 11-19,Timber,nan
41-30 30 11-20,Softwood Timber,nan
41-30 30 11-21,Southern Pine,nan
41-30 30 11-22,Douglas Fir-Larch,nan
41-30 30 11-23,Spruce-Pine-Fir,nan
41-30 30 11-24,Redwood,nan
41-30 30 11-25,Western Red Cedar,nan
41-30 30 11-26,Hardwood Timber,nan
41-30 30 11-27,White Oak,nan
41-30 30 11-28,Red Oak,nan
41-30 30 11-29,Maple,nan
41-30 30 11-30,Cherry,nan
41-30 30 21,Animal Materials,nan
41-30 30 21-1,Hair and Skin,nan
41-30 30 21-2,Leather,nan
41-30 30 21-3,Horsehair,nan
41-30 30 21-4,Wool,nan
41-30 30 21-5,Food or Fuel,nan
41-30 30 21-6,Tallow,nan
41-30 30 21-7,Beeswax,nan
41-30 30 21-8,Silk,nan
41-30 50 00,Synthetic Compounds,nan
41-30 50 11,Acids,nan
41-30 50 14,Bases (Alkalis),nan
41-30 50 17,Salts,nan
41-30 50 21,Plastics,nan
41-30 50 21-1,Acrylonitrile-Butadiene-Styrene (ABS),nan
41-30 50 21-2,"Acrylic, Polymethyl Methacrylate",nan
41-30 50 21-3,Epoxy,nan
41-30 50 21-4,Polyamide,nan
41-30 50 21-5,Polybutylene (PB),nan
41-30 50 21-6,Phenolic,nan
41-30 50 21-7,Polycarbonate,nan
41-30 50 21-8,Polyester,nan
41-30 50 21-9,"Polyethylene, Polythene (PE)",nan
41-30 50 21-10,Polyisocyanurate,nan
41-30 50 21-11,Polypropylene,nan
41-30 50 21-12,Polystyrene,nan
41-30 50 21-13,Polyurethane,nan
41-30 50 21-14,"Polyvinyl Chloride, Plasticized (PVC)",nan
41-30 50 21-15,"Polyvinyl Chloride, Unplasticised (PVC-U)",nan
41-30 50 21-16,Polyvinylidene Fluoride,nan
41-30 50 21-17,Urea Formaldehyde,nan
41-30 50 21-18,Vinyl,nan
41-30 50 24,Rubbers,nan
41-30 50 24-1,Butyl Rubber,nan
41-30 50 24-2,Neoprene,nan
41-30 50 24-3,Silicone,nan
41-30 50 24-4,Polysulfide,nan
41-30 50 27,Petrochemical Compounds,nan
41-30 50 27-1,Asphalts,nan
41-30 50 27-2,Asphalt,nan
41-30 50 27-3,Polymer Modified Asphalt,nan
41-30 50 27-4,Coal Tars,nan
41-30 50 27-5,Carbon Black,nan
49-11 81 11,Brand Name,nan
49-41 31 21,Actual Life Span,nan
49-41 61 19,Retail Cost,nan
49-71 19 19,Span,nan
49-71 19 21,Height,nan
49-71 39 15-4,Diffusion Rate,nan
49-71 39 17,Chemical Composition,nan
