OmniClass_Code,OmniClass_Title,Description
22-26 28 00,Low-Voltage Circuit Protective Devices,Low-voltage circuit protective devices for electrical systems.
22-26 28 13,Fuses,Fuses used in electrical systems.
22-26 28 16,Enclosed Switches and Circuit Breakers,Enclosed switches and circuit breakers for electrical systems.
22-26 28 16-1,Enclosed Circuit Breakers,Enclosed circuit breakers for electrical systems.
22-26 28 16-2,Enclosed Switches,Enclosed switches for electrical systems.
22-26 29 00,Low-Voltage Controllers,Low-voltage controllers for electrical systems.
22-26 29 13,Enclosed Controllers,Enclosed controllers for electrical systems.
22-26 29 13-1,Across-the-Line Motor Controllers,Across-the-line motor controllers for electrical systems.
22-26 29 13-2,Reduced-Voltage Motor Controllers,Reduced-voltage motor controllers for electrical systems.
22-26 29 23,Variable-Frequency Motor Controllers,Variable-frequency motor controllers for electrical systems.
22-26 29 33,Controllers for Fire Pump Drivers,Controllers for fire pump drivers in electrical systems.
22-26 29 33-1,Full-Service Controllers for Fire Pump Electric-Motor Drivers,Full-service controllers for fire pump electric-motor drivers.
22-26 29 33-2,Limited-Service Controllers for Fire Pump Electric-Motor Drivers,Limited-service controllers for fire pump electric-motor drivers.
22-26 29 33-3,Controllers for Fire Pump Diesel Engine Drivers,Controllers for fire pump diesel engine drivers.
22-26 30 00,Facility Electrical Power Generating and Storing Equipment,Facility electrical power generating and storing equipment.
22-26 31 00,Photovoltaic Collectors,Photovoltaic collectors for electrical power generation.
22-26 32 00,Packaged Generator Assemblies,Packaged generator assemblies for electrical power generation.
22-26 32 13,Engine Generators,Engine generators for electrical power generation.
22-26 32 13-1,Diesel-Engine-Driven Generator Sets,Diesel-engine-driven generator sets for electrical power generation.
22-26 32 13-2,Gas-Engine-Driven Generator Sets,Gas-engine-driven generator sets for electrical power generation.
22-26 32 13-3,Gas-Turbine Engine-Driven Generators,Gas-turbine engine-driven generators for electrical power generation.
22-26 32 16,Steam-Turbine Generators,Steam-turbine generators for electrical power generation.
22-26 32 19,Hydro-Turbine Generators,Hydro-turbine generators for electrical power generation.
22-26 32 23,Wind Energy Equipment,Wind energy equipment for electrical power generation.
22-26 32 23-1,Horizontal-Axis Wind Turbines,Horizontal-axis wind turbines for electrical power generation.
22-26 32 23-2,Vertical-Axis Wind Turbines,Vertical-axis wind turbines for electrical power generation.
22-26 32 26,Frequency Changers,"Devices that convert the frequency of electrical power, such as variable frequency drives."
22-26 32 29,Rotary Converters,"Devices that convert between different types of electrical power, such as AC to DC or vice versa."
22-26 32 33,Rotary Uninterruptible Power Units,"Devices that provide uninterruptible power by converting between different power sources, such as battery backup."
22-26 32 36,Resistive Load Banks,"Devices that simulate electrical loads for testing purposes, such as load banks for generators."
22-26 33 00,Battery Equipment,"Equipment used to store and manage electrical batteries, including racks, units, and central battery systems."
22-26 33 13,Batteries,Rechargeable electrical storage devices used to power various systems.
22-26 33 16,Battery Racks,Racks or enclosures designed to hold and organize electrical batteries.
22-26 33 19,Battery Units,"Self-contained electrical battery systems, such as those used for emergency backup power."
22-26 33 23,Central Battery Equipment,Equipment that provides centralized battery power for systems like emergency lighting.
22-26 33 23-1,Central Battery Equipment for Emergency Lighting,Central battery equipment specifically designed for emergency lighting systems.
22-26 33 33,Static Power Converters,"Devices that convert between different types of electrical power, such as inverters or converters."
22-26 33 43,Battery Chargers,Devices that charge and maintain electrical batteries.
22-26 33 46,Battery Monitoring,Systems that monitor the condition and performance of electrical batteries.
22-26 33 53,Static Uninterruptible Power Supply,Devices that provide uninterruptible electrical power by converting between different power sources.
22-26 35 00,Power Filters and Conditioners,"Equipment that filters, conditions, or improves the quality of electrical power."
22-26 35 13,Capacitors,Capacitive devices used to store and regulate electrical energy.
22-26 35 16,Chokes and Inductors,Inductive devices used to filter or regulate electrical power.
22-26 35 23,Electromagnetic-Interference Filters,Filters designed to reduce electromagnetic interference in electrical systems.
22-26 35 26,Harmonic Filters,Filters designed to reduce harmonic distortion in electrical power.
22-27 05 48-1,Seismic Controls for Communications Systems,Devices that provide seismic protection for communications systems.
22-27 05 53,Identification for Communications Systems,Labeling and identification systems for communications equipment and infrastructure.
22-27 06 00,Schedules for Communications,Schedules and documentation for communications systems.
22-27 06 10,Schedules for Structured Cabling and Enclosures,Schedules and documentation for structured cabling and enclosures.
22-27 06 20,Schedules for Data Communications,Schedules and documentation for data communications systems.
22-27 06 30,Schedules for Voice Communications,Schedules and documentation for voice communications systems.
22-27 06 40,Schedules for Audio-Video Communications,Schedules and documentation for audio-video communications systems.
22-27 06 50,Schedules for Distributed Communications and Monitoring,Schedules and documentation for distributed communications and monitoring systems.
22-27 08 00,Commissioning of Communications,Commissioning and testing of communications systems.
22-27 10 00,Structured Cabling,Structured cabling systems for communications networks.
22-27 11 00,Communications Equipment Room Fittings,Fittings and equipment for communications equipment rooms.
22-27 11 13,Communications Entrance Protection,Devices that protect communications systems from external threats.
22-27 11 16,"Communications Cabinets, Racks, Frames, and Enclosures","Cabinets, racks, frames, and enclosures for communications equipment."
22-27 11 19,Communications Termination Blocks and Patch Panels,Termination blocks and patch panels for communications cabling.
22-27 11 23,Communications Cable Management and Ladder Rack,Cable management and ladder rack systems for communications cabling.
22-27 11 26,Communications Rack Mounted Power Protection and Power Strips,Power protection and power strips for communications equipment racks.
22-27 13 00,Communications Backbone Cabling,Backbone cabling that interconnects communications systems.
22-27 13 13,Communications Copper Backbone Cabling,Copper-based backbone cabling for communications networks.
22-27 13 13-1,Communications Copper Cable Splicing and Terminations,Splicing and termination of copper communications backbone cabling.
22-27 13 23,Communications Optical Fiber Backbone Cabling,Fiber optic backbone cabling for communications networks.
22-27 13 23-1,Communications Optical Fiber Splicing and Terminations,Splicing and termination of fiber optic communications backbone cabling.
22-27 13 33,Communications Coaxial Backbone Cabling,Coaxial backbone cabling for communications networks.
22-27 13 33-1,Communications Coaxial Splicing and Terminations,Splicing and termination of coaxial communications backbone cabling.
22-27 13 43,Communications Services Cabling,"Cabling for communications services, such as telephone or data lines."
22-27 13 43-1,Dialtone Services Cabling,Cabling for dial tone communications services.
22-27 13 43-2,T1 Services Cabling,Cabling for T1 communications services.
22-27 41 23,Audio-Video Accessories,"Accessories for audio-video systems, such as mounts or cables."
22-28 35 11-1,Rf Asset Tracking Systems,Systems that use radio frequency identification (RFID) to track assets.
22-28 46 31,Fire-Alarm Initiating Devices,"Devices that initiate fire alarm signals, such as smoke detectors or pull stations."
22-28 52 15-1,Detention Interfaces to Video Interrogation Systems,Interfaces between detention systems and video interrogation systems.
22-31 09 00,Geotechnical Instrumentation and Monitoring of Earthwork,Instrumentation and monitoring systems for geotechnical and earthwork applications.
22-31 09 13,Geotechnical Instrumentation and Monitoring,Instruments and systems used to monitor and measure geotechnical conditions during construction.
22-31 09 13-1,Groundwater Monitoring During Construction,Monitoring of groundwater levels and quality during construction to assess impacts.
22-31 25 24,Structural Measures for Erosion and Sedimentation Control,"Structural measures to control erosion and sedimentation, such as check dams and sediment basins."
22-31 25 24-1,Rock Barriers,Barriers made of rock or rock-filled structures used to control erosion and sedimentation.
22-31 34 19-1,Geogrid Soil Reinforcement,Geosynthetic reinforcement grids used to improve soil strength and stability.
22-31 48 23,Jacked Piers,Piers that are hydraulically jacked into the ground to support structures.
22-31 48 33,Micropile Underpinning,Underpinning of foundations using small-diameter micropiles.
22-31 50 00,Excavation Support and Protection,Temporary or permanent systems to support excavations and protect adjacent structures.
22-31 51 00,Anchor Tiebacks,Anchored systems used to stabilize excavations and support structures.
22-31 51 13,Excavation Soil Anchors,Soil anchors used to stabilize excavations and support structures.
22-31 51 16,Excavation Rock Anchors,Rock anchors used to stabilize excavations and support structures.
22-31 52 00,Cofferdams,Temporary watertight enclosures used to facilitate construction in wet areas.
22-31 52 13,Sheet Piling Cofferdams,Cofferdams made of sheet piling to create a dry work area.
22-31 52 16,Timber Cofferdams,Cofferdams made of timber to create a dry work area.
22-31 52 19,Precast Concrete Cofferdams,Cofferdams made of precast concrete to create a dry work area.
22-31 53 00,Cribbing and Walers,Temporary or permanent structures used to support excavations.
22-31 53 13,Timber Cribwork,Timber cribwork structures used to support excavations.
22-31 54 00,Ground Freezing,Freezing of soil to provide temporary or permanent ground support.
22-31 56 00,Slurry Walls,Vertical barrier walls constructed using slurry techniques.
22-31 56 13,Bentonite Slurry Walls,Slurry walls made with bentonite clay and soil.
22-31 56 13-1,Soil-Bentonite Slurry Walls,"Slurry walls made with bentonite, soil, and cement."
22-31 56 13-2,Cement-Bentonite Slurry Walls,"Slurry walls made with bentonite, soil, and slag cement."
22-31 56 13-3,Slag-Cement-Bentonite Slurry Walls,"Slurry walls made with bentonite, soil, and cement."
22-31 56 13-4,Soil-Cement-Bentonite Slurry Walls,Slurry walls made with bentonite and pozzolanic materials.
22-31 56 13-5,Pozzolan-Bentonite Slurry Walls,Slurry walls made with organically-modified bentonite.
22-31 56 13-6,Organically-Modified Bentonite Slurry Walls,Slurry walls made with attipulgite clay and soil.
22-31 56 16,Attipulgite Slurry Walls,"Slurry walls made with attipulgite clay, soil, and cement."
22-31 56 16-1,Soil-Attipulgite Slurry Walls,Slurry walls with an integrated geomembrane layer.
22-31 56 19,Slurry-Geomembrane Composite Slurry Walls,Slurry walls made with lean concrete.
22-31 56 23,Lean Concrete Slurry Walls,Slurry walls made with bio-polymer trench drain materials.
