OmniClass_Code,OmniClass_Title,Description
22-22 34 36-5,"Commercial, Coil-Type, Finned-Tube, Gas Domestic Water Heaters",
22-22 34 36-6,"Commercial, Grid-Type, Finned-Tube, Gas Domestic Water Heaters",
22-22 34 46,Oil-Fired Domestic Water Heaters,
22-22 34 46-1,"Large-Capacity, Oil-Fired Domestic Water Heaters",
22-22 34 56,Dual-Fuel-Fired Domestic Water Heaters,
22-22 35 00,Domestic Water Heat Exchangers,
22-22 35 13,Instantaneous Domestic Water Heat Exchangers,
22-22 35 13-1,"Heating-Fluid-in-Coil, Instantaneous Domestic Water Heat Exchangers",
22-22 35 13-2,"Domestic-Water-in-Coil, Instantaneous Domestic Water Heat Exchangers",
22-22 35 13-3,"Heating-Fluid-in-U-Tube-Coil, Instantaneous Domestic Water Heat Exchangers",
22-22 35 23,"Circulating, Domestic Water Heat Exchangers",
22-22 35 23-1,"Circulating, Compact Domestic Water Heat Exchangers",
22-22 35 23-2,"Circulating, Storage Domestic Water Heat Exchangers",
22-22 35 29,"Noncirculating, Domestic Water Heat Exchangers",
22-22 35 29-1,"Noncirculating, Compact Domestic Water Heat Exchangers",
22-22 35 29-2,"Noncirculating, Storage Domestic Water Heat Exchangers",
22-22 35 36,Domestic Water Brazed-Plate Heat Exchangers,
22-22 35 39,Domestic Water Frame-and-Plate Heat Exchangers,
22-22 35 43,Domestic Water Heat Reclaimers,
22-22 36 00,Domestic Water Preheaters,
22-22 36 13,Solar Domestic Water Preheaters,
22-22 36 23,Geothermal Domestic Water Preheaters,
22-22 40 00,Plumbing Fixtures,
22-22 41 00,Residential Plumbing Fixtures,
22-22 41 13,"Residential Water Closets, Urinals, and Bidets",
22-22 41 13-1,Residential Water Closets,
22-22 41 13-2,Residential Urinals,
22-22 41 13-3,Residential Bidets,
22-22 41 16,Residential Lavatories and Sinks,
22-22 41 16-1,Residential Lavatories,
22-22 41 16-2,Residential Sinks,
22-22 41 19,Residential Bathtubs,
22-22 41 23,Residential Showers,
22-22 41 26,Residential Disposers,
22-22 41 36,Residential Laundry Trays,
22-22 41 39,"Residential Faucets, Supplies, and Trim",
22-22 42 00,Commercial Plumbing Fixtures,
22-22 42 13,"Commercial Water Closets, Urinals, and Bidets",
22-22 42 13-1,Commercial Water Closets,
22-22 42 13-2,Commercial Urinals,
22-22 42 16,Commercial Lavatories and Sinks,
22-22 42 16-1,Commercial Lavatories,
22-22 42 16-2,Commercial Sinks,
22-22 42 19,Commercial Bathtubs,
22-22 42 23,Commercial Showers,
22-22 42 26,Commercial Disposers,
22-22 42 29,Shampoo Bowls,
22-22 42 33,Wash Fountains,
22-22 42 36,Commercial Laundry Trays,
22-22 42 39,Commercial Faucets,
22-22 42 43,Flushometers,
22-22 43 00,Healthcare Plumbing Fixtures,
22-22 43 13,Healthcare Water Closets,
22-22 43 16,Healthcare Sinks,
22-22 43 19,Healthcare Bathtubs,
22-22 43 23,Healthcare Showers,
22-22 43 39,Healthcare Faucets,
22-22 43 43,Healthcare Plumbing Fixture Flushometers,
22-22 45 00,Emergency Plumbing Fixtures,
22-22 45 13,Emergency Showers,
22-22 45 16,Eyewash Equipment,
22-22 45 19,Self-Contained Eyewash Equipment,
22-22 45 23,Personal Eyewash Equipment,
22-22 45 26,Eye/Face Wash Equipment,
22-22 45 29,Hand-Held Emergency Drench Hoses,
22-22 45 33,Combination Emergency Fixture Units,
22-22 45 36,Emergency Fixture Water-Tempering Equipment,
22-22 46 00,Security Plumbing Fixtures,
22-22 46 13,Security Water Closets and Urinals,
22-22 46 13-1,Security Water Closets,
22-22 46 13-2,Security Urinals,
22-22 46 16,Security Lavatories and Sinks,
22-22 46 16-1,Security Lavatories,
22-22 46 16-2,Security Sinks,
22-22 46 19,Security Showers,
22-22 46 39,"Security Faucets, Supplies, and Trim",
22-22 46 43,Security Plumbing Fixture Flushometers,
22-22 46 53,Security Plumbing Fixture Supports,
22-22 47 00,Drinking Fountains and Water Coolers,
22-22 47 13,Drinking Fountains,
22-22 47 16,Pressure Water Coolers,
22-22 47 19,Water-Station Water Coolers,
22-22 47 23,Remote Water Coolers,
22-22 50 00,Pool and Fountain Plumbing Systems,
22-22 51 00,Swimming Pool Plumbing Systems,
22-22 51 13,Swimming Pool Piping,
22-22 51 16,Swimming Pool Pumps,
22-22 51 19,Swimming Pool Water Treatment Equipment,
22-22 51 23,Swimming Pool Equipment Controls,
22-22 52 00,Fountain Plumbing Systems,
22-22 52 13,Fountain Piping,
22-22 52 16,Fountain Pumps,
22-22 52 19,Fountain Water Treatment Equipment,
22-22 52 19-1,Electronic Fountain Water Conditioning Equipment,
22-22 52 23,Fountain Equipment Controls,
22-22 60 00,Gas and Vacuum Systems for Laboratory and Healthcare Facilities,
22-22 61 00,Compressed-Air Systems for Laboratory and Healthcare Facilities,
22-22 61 13,Compressed-Air Piping for Laboratory and Healthcare Facilities,
22-22 61 13-1,Laboratory Compressed-Air Piping,
22-22 61 13-2,Healthcare Compressed-Air Piping,
22-22 61 13-3,Dental Compressed-Air Piping,
22-22 61 19,Compressed-Air Equipment for Laboratory and Healthcare Facilities,
22-22 61 19-1,Laboratory Compressed-Air Equipment,
22-22 61 19-2,Healthcare Compressed-Air Equipment,
22-22 61 19-3,Dental Compressed-Air Equipment,
22-22 62 00,Vacuum Systems for Laboratory and Healthcare Facilities,
22-22 62 13,Vacuum Piping for Laboratory and Healthcare Facilities,
22-22 62 13-1,Laboratory Vacuum Piping,
22-22 62 13-2,"Healthcare, Surgical Vacuum Piping",
22-22 62 13-3,Dental Vacuum Piping,
22-22 62 19,Vacuum Equipment for Laboratory and Healthcare Facilities,
22-22 62 19-1,Laboratory Vacuum Equipment,
22-22 62 19-2,Healthcare Vacuum Equipment,
22-22 62 19-3,Dental Vacuum and Evacuation Equipment,
22-22 62 23,Waste Anesthesia-Gas Piping,
22-22 63 00,Gas Systems for Laboratory and Healthcare Facilities,
22-22 63 13,Gas Piping for Laboratory and Healthcare Facilities,
22-22 63 13-1,Laboratory Gas Piping,
22-22 63 13-2,Healthcare Gas Piping,
22-22 63 19,Gas Storage Tanks for Laboratory and Healthcare Facilities,
22-22 63 19-1,Laboratory Gas Storage Tanks,
22-22 63 19-2,Healthcare Gas Storage Tanks,
22-22 66 00,Chemical-Waste Systems for Laboratory and Healthcare Facilities,
22-22 66 53,Laboratory Chemical-Waste and Vent Piping,
22-22 66 70,Healthcare Chemical-Waste and Vent Piping,
22-22 66 83,Chemical-Waste Tanks,
22-22 66 83-1,Chemical-Waste Dilution Tanks,
22-22 66 83-2,Chemical-Waste Neutralization Tanks,
22-22 67 00,Processed Water Systems for Laboratory and Healthcare Facilities,
22-22 67 13,Processed Water Piping for Laboratory and Healthcare Facilities,
22-22 67 13-1,Distilled-Water Piping,
22-22 67 13-2,Reverse-Osmosis Water Piping,
22-22 67 13-3,Deionized-Water Piping,
22-22 67 19,Processed Water Equipment for Laboratory and Healthcare Facilities,
22-22 67 19-1,Distilled-Water Equipment,
22-22 67 19-2,Reverse-Osmosis Water Equipment,
22-22 67 19-3,Deionized-Water Equipment,
22-23 00 00,"Heating, Ventilating, and Air Conditioning (HVAC)",
22-23 01 00,Operation and Maintenance of HVAC Systems,
22-23 01 10,Operation and Maintenance of Facility Fuel Systems,
22-23 01 20,Operation and Maintenance of HVAC Piping and Pumps,
22-23 01 30,Operation and Maintenance of HVAC Air Distribution,
22-23 01 30-1,HVAC Air-Distribution System Cleaning,
22-23 01 50,Operation and Maintenance of Central Heating Equipment,
22-23 01 60,Operation and Maintenance of Central Cooling Equipment,
22-23 01 60-1,Refrigerant Recovery/Recycling,
22-23 01 70,Operation and Maintenance of Central HVAC Equipment,
22-23 01 80,Operation and Maintenance of Decentralized HVAC Equipment,
22-23 01 90,Diagnostic Systems for HVAC,
22-23 05 00,Common Work Results for HVAC,
22-23 05 05,"Selective Demolition for Heating, Ventilating, and Air Conditioning (HVAC)",
22-23 05 13,Common Motor Requirements for HVAC Equipment,
22-23 05 16,Expansion Fittings and Loops for HVAC Piping,
22-23 05 17,Sleeves and Sleeve Seals for HVAC Piping,
22-23 05 19,Meters and Gauges for HVAC Piping,
22-23 05 23,General-Duty Valves for HVAC Piping,
22-23 05 29,Hangers and Supports for HVAC Piping and Equipment,
22-23 05 33,Heat Tracing for HVAC Piping,
22-23 05 48,Vibration and Seismic Controls for HVAC,
22-23 05 48-1,Vibration Controls for HVAC,
22-23 05 53,Identification for HVAC Piping and Equipment,
22-23 05 63,Anti-Microbial Coatings for HVAC Ducts and Equipment,
22-23 05 66,Anti-Microbial Ultraviolet Emitters for HVAC Ducts and Equipment,
22-23 05 93,"Testing, Adjusting, and Balancing for HVAC",
22-23 06 00,Schedules for HVAC,
22-23 06 10,Schedules for Facility Fuel Service Systems,
22-23 06 20,Schedules for HVAC Piping and Pumps,
22-23 06 20-1,Hydronic Pump Schedule,
22-23 06 30,Schedules for HVAC Air Distribution,
22-23 06 30-1,HVAC Fan Schedule,
22-23 06 30-2,Air Terminal Unit Schedule,
22-23 06 30-3,Air Outlet and Inlet Schedule,
22-23 06 30-4,HVAC Air Cleaning Device Schedule,
22-23 06 50,Schedules for Central Heating Equipment,
22-23 06 50-1,Heating Boiler Schedule,
22-23 06 60,Schedules for Central Cooling Equipment,
22-23 06 60-1,Refrigerant Condenser Schedule,
22-23 06 60-2,Packaged Water Chiller Schedule,
22-23 06 70,Schedules for Central HVAC Equipment,
22-23 06 70-1,"Indoor, Central-Station Air-Handling Unit Schedule",
22-23 06 70-2,Packaged Outdoor HVAC Equipment Schedule,
22-23 06 80,Schedules for Decentralized HVAC Equipment,
22-23 06 80-1,Decentralized Unitary HVAC Equipment Schedule,
22-23 06 80-2,Convection Heating and Cooling Unit Schedule,
22-23 06 80-3,Radiant Heating and Cooling Unit Schedule,
22-23 07 00,HVAC Insulation,
22-23 07 13,Duct Insulation,
22-23 07 16,HVAC Equipment Insulation,
22-23 07 19,HVAC Piping Insulation,
22-23 08 00,Commissioning of HVAC,
22-23 09 00,Instrumentation and Control for HVAC,
22-23 09 13,Instrumentation and Control Devices for HVAC,
22-23 09 13-1,Actuators and Operators,
22-23 09 13-2,Sensors and Transmitters,
22-23 09 13-3,Control Valves,
22-23 09 13-4,Control Dampers,
22-23 09 23,Direct-Digital Control System for HVAC,
22-23 09 23-1,Control Valves,
22-23 09 23-2,Control Dampers,
22-23 09 23-3,Energy Meters,
22-23 09 23-4,Flow Instruments,
22-23 09 23-5,Gas Instruments,
22-23 09 23-6,Level Instruments,
22-23 09 23-7,Leak Detection Instruments,
22-23 09 23-8,Moisture Instruments,
22-23 09 23-9,Motion Instruments,
22-23 09 23-10,Position Instruments,
22-23 09 23-11,Pressure Instruments,
22-23 09 23-12,Speed Instruments,
22-23 09 23-13,Temperature Instruments,
22-23 09 23-14,Vibration Instruments,
22-23 09 23-15,Weather Stations,
22-23 09 33,Electric and Electronic Control System for HVAC,
22-23 09 43,Pneumatic Control System for HVAC,
22-23 09 53,Pneumatic and Electric Control System for HVAC,
22-23 09 93,Sequence of Operations for HVAC Controls,
22-23 09 93-1,Sequence of Operation for HVAC DDC,
22-23 10 00,Facility Fuel Systems,
22-23 11 00,Facility Fuel Piping,
22-23 11 13,Facility Fuel-Oil Piping,
22-23 11 16,Facility Gasoline Piping,
22-23 11 23,Facility Natural-Gas Piping,
22-23 11 26,Facility Liquefied-Petroleum Gas Piping,
22-23 12 00,Facility Fuel Pumps,
22-23 12 13,Facility Fuel-Oil Pumps,
22-23 12 16,Facility Gasoline Dispensing Pumps,
22-23 12 26,Facility Liquefied-Petroleum Gas Pumps,
22-23 13 00,Facility Fuel-Storage Tanks,
22-23 13 13,"Facility Underground Fuel-Oil, Storage Tanks",
22-23 13 13-1,"Double-Wall Steel, Underground Fuel-Oil, Storage Tanks",
22-23 13 13-2,"Composite, Steel, Underground Fuel-Oil, Storage Tanks",
22-23 13 13-3,"Jacketed, Steel, Underground Fuel-Oil, Storage Tanks",
22-23 13 13-4,"Glass-Fiber-Reinforced-Plastic, Underground Fuel-Oil, Storage Tanks",
22-23 13 13-5,Fuel-Oil Storage Tank Pumps,
22-23 13 23,"Facility Aboveground Fuel-Oil, Storage Tanks",
22-23 13 23-1,"Vertical, Steel, Aboveground Fuel-Oil, Storage Tanks",
22-23 13 23-2,"Horizontal, Steel, Aboveground Fuel-Oil, Storage Tanks",
22-23 13 23-3,"Containment-Dike, Steel, Aboveground Fuel-Oil, Storage Tanks",
22-23 13 23-4,"Insulated, Steel, Aboveground Fuel-Oil, Storage Tanks",
22-23 13 23-5,"Concrete-Vaulted, Steel, Aboveground Fuel-Oil, Storage Tanks",
22-23 13 26,Facility Aboveground Liquefied-Petroleum Gas Storage Tanks,
22-23 20 00,HVAC Piping and Pumps,
22-23 21 00,Hydronic Piping and Pumps,
22-23 21 13,Hydronic Piping,
22-23 21 13-1,Underground Hydronic Piping,
22-23 21 13-2,Aboveground Hydronic Piping,
22-23 21 13-3,Ground-Loop Heat-Pump Piping,
22-23 21 16,Hydronic Piping Specialties,
22-23 21 23,Hydronic Pumps,
22-23 21 23-1,In-Line Centrifugal Hydronic Pumps,
22-23 21 23-2,"Base-Mounted, Centrifugal Hydronic Pumps",
22-23 21 23-3,"Vertical-Mounted, Double-Suction Centrifugal Hydronic Pumps",
22-23 21 23-4,Vertical-Turbine Hydronic Pumps,
22-23 21 29,Automatic Condensate Pump Units,
22-23 22 00,Steam and Condensate Piping and Pumps,
22-23 22 13,Steam and Condensate Piping,
22-23 22 13-1,Underground Steam and Condensate Piping,
22-23 22 13-2,Aboveground Steam and Condensate Piping,
22-23 22 16,Steam and Condensate Piping Specialties,
22-23 22 23,Steam Condensate Pumps,
22-23 22 23-1,Electric-Driven Steam Condensate Pumps,
22-23 22 23-2,Pressure-Powered Steam Condensate Pumps,
22-23 23 00,Refrigerant Piping,
22-23 23 13,Refrigerant Piping Valves,
22-23 23 16,Refrigerant Piping Specialties,
22-23 23 19,Refrigerant Safety Relief Valve Discharge Piping,
22-23 23 23,Refrigerants,
22-23 24 00,Internal-Combustion Engine Piping,
22-23 24 13,Internal-Combustion Engine Remote-Radiator Coolant Piping,
22-23 24 16,Internal-Combustion Engine Exhaust Piping,
22-23 25 00,HVAC Water Treatment,
22-23 25 13,Water Treatment for Closed-Loop Hydronic Systems,
22-23 25 16,Water Treatment for Open Hydronic Systems,
22-23 25 19,Water Treatment for Steam System Feedwater,
22-23 25 23,Water Treatment for Humidification Steam System Feedwater,
22-23 25 26,Electronic Water Conditioning for HVAC Systems,
22-23 25 33,HVAC Makeup-Water Filtration Equipment,
22-23 30 00,HVAC Air Distribution,
22-23 31 00,HVAC Ducts and Casings,
22-23 31 13,Metal Ducts,
22-23 31 13-1,Rectangular Metal Ducts,
22-23 31 13-2,Round and Flat-Oval Spiral Ducts,
22-23 31 13-3,Metal Duct Fittings,
22-23 31 16,Nonmetal Ducts,
22-23 31 16-1,Fibrous-Glass Ducts,
22-23 31 16-2,Thermoset Fiberglass-Reinforced Plastic Ducts,
22-23 31 16-3,PVC Ducts,
22-23 31 16-4,Concrete Ducts,
22-23 31 19,HVAC Casings,
22-23 32 00,Air Plenums and Chases,
22-23 32 13,"Fabricated, Metal Air Plenums",
22-23 32 33,Air-Distribution Ceiling Plenums,
22-23 32 36,Air-Distribution Floor Plenums,
22-23 32 39,Air-Distribution Wall Plenums,
22-23 32 43,Air-Distribution Chases Formed by General Construction,
22-23 32 48,Acoustical Air Plenums,
22-23 33 00,Air Duct Accessories,
22-23 33 13,Dampers,
22-23 33 13-1,Volume-Control Dampers,
22-23 33 13-2,Fire Dampers,
22-23 33 13-3,Smoke-Control Dampers,
22-23 33 13-4,Backdraft Dampers,
22-23 33 19,Duct Silencers,
22-23 33 23,Turning Vanes,
22-23 33 33,Duct-Mounting Access Doors,
22-23 33 38,Duct Security Bars,
22-23 33 43,Flexible Connectors,
22-23 33 46,Flexible Ducts,
22-23 33 53,Duct Liners,
22-23 34 00,HVAC Fans,
22-23 34 13,Axial HVAC Fans,
22-23 34 16,Centrifugal HVAC Fans,
22-23 34 23,HVAC Power Ventilators,
22-23 34 33,Air Curtains,
22-23 34 39,"High-Volume, Low-Speed Propeller Fans",
22-23 35 00,Special Exhaust Systems,
22-23 35 13,Dust Collection Systems,
22-23 35 13-1,Sawdust Collection Systems,
22-23 35 16,Engine Exhaust Systems,
22-23 35 16-1,Positive-Pressure Engine Exhaust Systems,
22-23 35 16-2,Mechanical Engine Exhaust Systems,
22-23 35 33,Listed Kitchen Ventilation Exhaust System,
22-23 36 00,Air Terminal Units,
22-23 36 13,Constant-Air-Volume Units,
22-23 36 16,Variable-Air-Volume Units,
22-23 37 00,Air Outlets and Inlets,
22-23 37 13,"Diffusers, Registers, and Grilles",
22-23 37 13-1,Security Registers and Grilles,
22-23 37 16,Fabric Air Distribution Devices,
22-23 37 23,HVAC Gravity Ventilators,
22-23 37 23-1,HVAC Gravity Dome Ventilators,
22-23 37 23-2,HVAC Gravity Louvered-Penthouse Ventilators,
22-23 37 23-3,HVAC Gravity Upblast Ventilators,
22-23 38 00,Ventilation Hoods,
22-23 38 13,Commercial-Kitchen Hoods,
22-23 38 13-1,Listed Commercial-Kitchen Hoods,
22-23 38 13-2,Standard Commercial-Kitchen Hoods,
22-23 38 16,Fume Hoods,
22-23 40 00,HVAC Air Cleaning Devices,
22-23 41 00,Particulate Air Filtration,
22-23 41 13,Panel Air Filters,
22-23 41 16,Renewable-Media Air Filters,
22-23 41 19,Washable Air Filters,
22-23 41 23,Extended Surface Filters,
22-23 41 33,High-Efficiency Particulate Filtration,
22-23 41 43,Ultra-Low Penetration Filtration,
22-23 41 46,Super Ultra-Low Penetration Filtration,
22-23 42 00,Gas-Phase Air Filtration,
22-23 42 13,Activated-Carbon Air Filtration,
22-23 42 16,Chemically-Impregnated Adsorption Air Filtration,
22-23 42 19,Catalytic-Adsorption Air Filtration,
22-23 43 00,Electronic Air Cleaners,
22-23 43 13,Washable Electronic Air Cleaners,
22-23 43 16,Agglomerator Electronic Air Cleaners,
22-23 43 23,Self-Contained Electronic Air Cleaners,
22-23 50 00,Central Heating Equipment,
22-23 51 00,"Breechings, Chimneys, and Stacks",
22-23 51 13,Draft Control Devices,
22-23 51 13-1,Draft Control Fans,
22-23 51 13-2,Draft-Induction Fans,
22-23 51 13-3,Vent Dampers,
22-23 51 13-4,Barometric Dampers,
22-23 51 16,Fabricated Breechings and Accessories,
22-23 51 19,Fabricated Stacks,
22-23 51 23,Gas Vents,
22-23 51 33,Insulated Sectional Chimneys,
22-23 51 43,Flue-Gas Filtration Equipment,
22-23 51 43-1,Gaseous Filtration,
22-23 51 43-2,Particulate Filtration,
22-23 52 00,Heating Boilers,
22-23 52 13,Electric Boilers,
22-23 52 16,Condensing Boilers,
22-23 52 16-1,Stainless-Steel Condensing Boilers,
22-23 52 16-2,Aluminum Condensing Boilers,
22-23 52 17,Low Mass Boilers,
22-23 52 19,Pulse Combustion Boilers,
22-23 52 23,Cast-Iron Boilers,
22-23 52 33,Water-Tube Boilers,
22-23 52 33-1,Finned Water-Tube Boilers,
22-23 52 33-2,Flexible Water-Tube Boilers,
22-23 52 33-3,Steel Water-Tube Boilers,
22-23 52 33-4,Copper Water-Tube Boilers,
22-23 52 39,Fire-Tube Boilers,
22-23 52 39-1,Scotch Marine Boilers,
22-23 52 39-2,Steel Fire-Tube Boilers,
22-23 52 83,Boiler Blowdown Systems,
22-23 53 00,Heating Boiler Feedwater Equipment,
22-23 53 13,Boiler Feedwater Pumps,
22-23 53 16,Deaerators,
22-23 54 00,Furnaces,
22-23 54 13,Electric-Resistance Furnaces,
22-23 54 16,Fuel-Fired Furnaces,
22-23 54 16-1,Gas-Fired Furnaces,
22-23 54 16-2,Oil-Fired Furnaces,
22-23 55 00,Fuel-Fired Heaters,
22-23 55 13,Fuel-Fired Duct Heaters,
22-23 55 13-1,Oil-Fired Duct Heaters,
22-23 55 13-2,Gas-Fired Duct Heaters,
22-23 55 23,Gas-Fired Radiant Heaters,
22-23 55 23-1,Low-Intensity Gas-Fired Radiant Heaters,
22-23 55 23-2,High-Intensity Gas-Fired Radiant Heaters,
22-23 55 33,Fuel-Fired Unit Heaters,
22-23 55 33-1,Oil-Fired Unit Heaters,
22-23 55 33-2,Gas-Fired Unit Heaters,
22-23 56 00,Solar Energy Heating Equipment,
22-23 56 13,Heating Solar Collectors,
22-23 56 13-1,Heating Solar Flat-Plate Collectors,
22-23 56 13-2,Heating Solar Concentrating Collectors,
22-23 56 13-3,Heating Solar Vacuum-Tube Collectors,
22-23 56 16,Packaged Solar Heating Equipment,
